1;17.50:00;134727;3592810
1;17.51:00;135382;3595503
1;17.52;136037;3598193
1;17.57;136692;3600882
1;18.20;137347;3603572
1;18.26;138002;3606264
1;18.38;138657;3608956
1;18.40;139312;3611648
1;18.43;139967;3614340
1;18.44;140622;3617030
1;18.45;141277;3619721
1;18.46;141932;3622412
